+----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+---------+---------+-----------+
|  Cards   | FoldSB0 | CallSB0 | ActionSB0 | FoldSB1 | CallSB1 | ActionSB1 | FoldSB2 | CallSB2 | ActionSB2 | FoldSB3 | CallSB3 | ActionSB3 | FoldBB0 | CallBB0 | ActionBB0 | FoldBB1 | CallBB1 | ActionBB1 | FoldBB2 | CallBB2 | ActionBB2 | FoldBB3 | CallBB3 | ActionBB3 |
| 3♠,K♠ -  |   48.0  |  61.66  |    call   |   48.0  |  59.53  |    call   |   48.4  |  64.96  |    call   |  47.12  |  50.34  |    call   |  46.68  |  48.14  |    call   |  49.09  |  56.13  |    call   |  49.47  |  54.58  |    call   |  48.52  |  49.91  |    call   |
| 3♠,A♠ -  |   48.0  |  53.67  |    call   |  48.12  |  65.88  |    call   |  48.23  |   58.6  |    call   |   48.0  |  57.43  |    call   |  46.29  |  53.65  |    call   |  49.43  |  55.01  |    call   |  49.71  |  46.62  |    fold   |  47.04  |  52.67  |    call   |
| 3♠,2♣ -  |   48.0  |  71.95  |    call   |   48.0  |  71.64  |    call   |   48.0  |  65.45  |    call   |   48.0  |  63.71  |    call   |  49.36  |  46.33  |    fold   |   48.0  |  57.78  |    call   |  48.95  |  55.13  |    call   |   48.0  |  53.35  |    call   |
| 3♠,3♣ -  |  48.12  |  57.62  |    call   |   48.0  |  55.89  |    call   |   48.0  |  64.35  |    call   |  46.25  |  64.09  |    call   |  48.64  |  59.84  |    call   |  49.87  |   47.2  |    fold   |  48.82  |  44.56  |    fold   |  47.37  |  52.17  |    call   |
| 3♠,4♣ -  |   48.0  |  62.22  |    call   |   48.0  |  72.62  |    call   |   48.0  |  59.33  |    call   |   48.0  |  57.33  |    call   |  46.96  |  62.89  |    call   |   48.0  |  58.62  |    call   |  49.72  |  53.11  |    call   |  48.26  |  50.75  |    call   |
| 3♠,5♣ -  |   48.0  |  61.92  |    call   |   48.0  |  59.12  |    call   |  48.08  |  56.84  |    call   |   48.0  |  59.91  |    call   |  48.02  |   56.2  |    call   |  49.19  |  61.85  |    call   |  48.43  |   47.0  |    fold   |  49.14  |  52.79  |    call   |
| 3♠,6♣ -  |   48.0  |  62.73  |    call   |   48.0  |  58.95  |    call   |   48.0  |  66.66  |    call   |   48.0  |  63.42  |    call   |  47.37  |  58.17  |    call   |  49.59  |   59.9  |    call   |  49.53  |  49.23  |    fold   |   48.0  |  60.36  |    call   |
| 3♠,7♣ -  |   48.0  |  58.44  |    call   |   48.0  |   71.4  |    call   |  48.19  |  71.51  |    call   |   48.0  |  56.04  |    call   |  47.81  |  57.82  |    call   |   48.0  |  54.65  |    call   |   48.0  |  55.85  |    call   |  46.88  |  46.23  |    fold   |
| 3♠,8♣ -  |   48.0  |  56.05  |    call   |   48.0  |  68.92  |    call   |   48.0  |   66.2  |    call   |  47.32  |  60.34  |    call   |  46.27  |  47.94  |    call   |  49.91  |  46.42  |    fold   |   48.0  |  48.63  |    call   |  45.06  |  62.56  |    call   |
| 3♠,9♣ -  |   48.0  |  64.12  |    call   |   48.0  |  70.22  |    call   |   48.0  |  62.66  |    call   |   48.0  |  57.78  |    call   |  45.32  |  55.88  |    call   |  48.72  |  58.75  |    call   |   48.0  |  55.93  |    call   |   48.4  |  56.92  |    call   |
| 3♠,T♣ -  |   48.0  |  59.94  |    call   |   48.0  |  68.88  |    call   |   48.4  |  60.19  |    call   |  48.23  |  52.67  |    call   |  48.33  |  49.36  |    call   |  49.59  |  52.89  |    call   |  49.57  |  45.02  |    fold   |   48.0  |  60.69  |    call   |
| 3♠,J♣ -  |   48.0  |   69.5  |    call   |   48.0  |  70.47  |    call   |  48.16  |  59.85  |    call   |   48.3  |  47.82  |    fold   |  45.71  |  56.52  |    call   |  49.21  |  66.69  |    call   |  49.69  |  47.56  |    fold   |  47.16  |  46.45  |    fold   |
| 3♠,Q♣ -  |  48.23  |  56.86  |    call   |   48.0  |  63.64  |    call   |   48.0  |  59.92  |    call   |   48.0  |  55.32  |    call   |  48.03  |  49.32  |    call   |  48.66  |   47.3  |    fold   |  49.86  |  49.29  |    fold   |  46.71  |  49.79  |    call   |
| 3♠,K♣ -  |  48.16  |  56.63  |    call   |  48.08  |   62.9  |    call   |   48.0  |  63.19  |    call   |   48.0  |  60.09  |    call   |  46.55  |  44.63  |    fold   |  48.91  |  54.96  |    call   |  49.11  |  48.48  |    fold   |  46.06  |  48.97  |    call   |
| 3♠,A♣ -  |   48.0  |  60.75  |    call   |  48.61  |  54.38  |    call   |  48.58  |  50.91  |    call   |   48.0  |   68.7  |    call   |  46.18  |  55.07  |    call   |  48.77  |  55.45  |    call   |  49.59  |  48.04  |    fold   |  46.36  |  51.21  |    call   |
| 3♠,2♦ -  |  48.08  |  66.02  |    call   |   48.0  |  71.29  |    call   |   48.0  |  60.64  |    call   |   48.3  |  57.69  |    call   |  47.55  |  45.02  |    fold   |   48.0  |  62.45  |    call   |  48.12  |  58.06  |    call   |   48.0  |  54.26  |    call   |
| 3♠,3♦ -  |  48.08  |  63.28  |    call   |  48.04  |  59.02  |    call   |   48.0  |  63.16  |    call   |   48.0  |  59.81  |    call   |   46.1  |  54.87  |    call   |  49.55  |   42.8  |    fold   |  49.29  |   59.7  |    call   |  48.07  |  54.32  |    call   |
| 3♠,4♦ -  |   48.0  |  61.64  |    call   |   48.0  |  63.86  |    call   |   48.0  |  70.88  |    call   |  47.25  |  61.83  |    call   |  48.12  |  54.36  |    call   |  49.07  |  54.86  |    call   |  49.63  |  46.67  |    fold   |  48.08  |  56.65  |    call   |
| 3♠,5♦ -  |   48.0  |   60.8  |    call   |   48.0  |  67.88  |    call   |   48.0  |  66.53  |    call   |   48.0  |  64.61  |    call   |   46.4  |  54.97  |    call   |   48.0  |  62.26  |    call   |   48.0  |  55.47  |    call   |  48.26  |  56.79  |    call   |
| 3♠,6♦ -  |   48.0  |  53.42  |    call   |  48.12  |  65.74  |    call   |   48.0  |  70.63  |    call   |   48.0  |  49.33  |    call   |  48.25  |  59.16  |    call   |  48.77  |  59.92  |    call   |  48.16  |  53.35  |    call   |  46.64  |  48.64  |    call   |
| 3♠,7♦ -  |   48.0  |  66.96  |    call   |   48.0  |  70.64  |    call   |  48.08  |  58.88  |    call   |   48.0  |   52.0  |    call   |   48.0  |  53.32  |    call   |  49.45  |  55.15  |    call   |  49.89  |  48.78  |    fold   |   48.0  |  52.73  |    call   |
| 3♠,8♦ -  |   48.0  |  64.57  |    call   |  48.12  |  65.42  |    call   |   48.0  |   66.5  |    call   |   48.0  |  66.55  |    call   |  48.43  |  47.54  |    fold   |   48.0  |  56.39  |    call   |  48.52  |  51.35  |    call   |   48.0  |  53.65  |    call   |
| 3♠,9♦ -  |  48.16  |  62.23  |    call   |   48.0  |  68.51  |    call   |   48.0  |  61.37  |    call   |  48.33  |  59.63  |    call   |  46.04  |  45.56  |    fold   |  48.08  |  51.35  |    call   |  49.39  |  62.56  |    call   |  47.04  |  58.43  |    call   |
